,Domain/Prefix,Genre,URL,Text,Warc file
0,classicfm.com/discover-music/,classical,https://www.classicfm.com/discover-music/14-year-old-born-without-arms-sings/," 1 October 2018, 11:46 
        By Sofia Rizzi
     Alberta ‘Lorelai’ Mosnegutu, born without arms and femurs, wows the judges of Romania’s Got Talent by singing and playing the piano with her feet. Alberta, who goes by the name ‘Lorelai’, was born with a severe disability that restricted the development of her arms and femurs. So when she stepped onto the Romania’s Got Talent stage and declared that she was going to sing and play the piano, one of the judges asked “Excuse me, but how are you going to play the piano?”.  Lorelai simply answered “With my feet.” Her first audition on the Romanian talent show received a standing ovation and the golden buzzer from one of the judges, sending her straight to the live shows. Lorelai went on to win the entire competition with a touching rendition of Rise Like a Phoenix.    When she was born, doctors believed Lorelai would only survive for a matter of days, and her family abandoned her. She was saved by Veronica Parvulescu who cared for Lorelai and encouraged her to sing and play the piano. At only 14, Lorelai has already achieved huge national recognition for her talent and positive outlook on life. She says her motto is “I fall ten times and I rise twenty times”. ",crawl-data/CC-MAIN-2019-13/segments/1552912203842.71/warc/CC-MAIN-20190325072024-20190325094024-00376.warc.gz
1,classicfm.com/discover-music/,classical,https://www.classicfm.com/discover-music/50-shades-classical-music/26-bachmarcello-oboe-concerto-d-minor/," This image appears in the gallery:50 Shades of Classical Music - the sexiest pieces of all time Marcello’s tragically beautiful oboe concerto needs no introduction, especially in its piano transcription by Bach. It’s also a favourite of Christian Grey’s, the sexy star of 50 Shades of Grey – he likes to play it almost as much as we enjoy listening to it.
 

50 images
 See the full gallery: 50 Shades of Classical Music - the sexiest pieces of all time ",crawl-data/CC-MAIN-2019-13/segments/1552912202484.31/warc/CC-MAIN-20190321030925-20190321052925-00183.warc.gz
2,classicfm.com/discover-music/,classical,https://www.classicfm.com/discover-music/50-shades-classical-music/aida-roh-17/," This image appears in the gallery:50 Shades of Classical Music - the sexiest pieces of all time Verdi’s passionate opera, Aida, tells the story of an Ethiopian princess who is captured as a slave. Military commander Radamès falls under her spell and their turbulent love affair is played out on the opera stage. 

50 images
 See the full gallery: 50 Shades of Classical Music - the sexiest pieces of all time ",crawl-data/CC-MAIN-2019-13/segments/1552912203462.50/warc/CC-MAIN-20190324145706-20190324171706-00194.warc.gz
3,classicfm.com/discover-music/,classical,https://www.classicfm.com/discover-music/50-shades-classical-music/bear-william-walton/," This image appears in the gallery:50 Shades of Classical Music - the sexiest pieces of all time Walton's opera, The Bear, boasts a saucy plot involving unfaithful lovers, resulting in a duel where they point loaded pistols at each other. Luckily, neither can fire as they’re too in love. 

50 images
 See the full gallery: 50 Shades of Classical Music - the sexiest pieces of all time ",crawl-data/CC-MAIN-2019-13/segments/1552912202781.83/warc/CC-MAIN-20190323101107-20190323123107-00366.warc.gz
4,classicfm.com/discover-music/,classical,https://www.classicfm.com/discover-music/50-shades-classical-music/black-swan/," This image appears in the gallery:50 Shades of Classical Music - the sexiest pieces of all time Used in the soundtrack to the haunting film Black Swan, the theme from Tchaikovsky’s Swan Lake is used as a naïve dancer, played by Natalie Portman, lives out her unhealthy obsession with fellow ballet star, played by Mila Kunis. 

50 images
 See the full gallery: 50 Shades of Classical Music - the sexiest pieces of all time ",crawl-data/CC-MAIN-2019-13/segments/1552912205534.99/warc/CC-MAIN-20190326135436-20190326161436-00509.warc.gz
5,classicfm.com/discover-music/,classical,https://www.classicfm.com/discover-music/50-shades-classical-music/brahms-violin-sonata-no-1-g/," This image appears in the gallery:50 Shades of Classical Music - the sexiest pieces of all time The violin and piano play together in sweet harmony in Brahms’ intimate sonata. It’s not just the musical conversation between the players that will make your hair stand on end – Brahms’ writing is just delicious! 

50 images
 See the full gallery: 50 Shades of Classical Music - the sexiest pieces of all time ",crawl-data/CC-MAIN-2019-13/segments/1552912204768.52/warc/CC-MAIN-20190326014605-20190326040605-00378.warc.gz
6,classicfm.com/discover-music/,classical,https://www.classicfm.com/discover-music/50-shades-classical-music/brief-encounter/," This image appears in the gallery:50 Shades of Classical Music - the sexiest pieces of all time Suburban housewives! Affairs! Violence! Liberally used in the film Brief Encounter, Rach’s masterpiece will be forever linked to this racy film.  

50 images
 See the full gallery: 50 Shades of Classical Music - the sexiest pieces of all time ",crawl-data/CC-MAIN-2019-13/segments/1552912202781.33/warc/CC-MAIN-20190323080959-20190323102959-00114.warc.gz
7,classicfm.com/discover-music/,classical,https://www.classicfm.com/discover-music/50-shades-classical-music/bryn-terfel/," This image appears in the gallery:50 Shades of Classical Music - the sexiest pieces of all time Marie Reynolds on Facebook suggested The Pearl Fishers duet, as performed by Andrea Bocelli and Bryn Terfel. Of course she did. Two of classical music’s biggest hunks, displaying their enormous… voices. Marie, a fantastic choice, and we salute you!  

50 images
 See the full gallery: 50 Shades of Classical Music - the sexiest pieces of all time ",crawl-data/CC-MAIN-2019-13/segments/1552912202704.58/warc/CC-MAIN-20190323000443-20190323022443-00254.warc.gz
8,classicfm.com/discover-music/,classical,https://www.classicfm.com/discover-music/50-shades-classical-music/camille-saint-saens-samson-and-delilah/," This image appears in the gallery:50 Shades of Classical Music - the sexiest pieces of all time This sexy song is performed by Delilah in Saint-Saens’ opera as she attempts to seduce Samson and lure him into revealing his strength. Despite containing this beautiful aria, the sultry opera caused controversy due to its Biblical themes, and was banned by the Lord Chamberlain until 1909. 

50 images
 See the full gallery: 50 Shades of Classical Music - the sexiest pieces of all time ",crawl-data/CC-MAIN-2019-13/segments/1552912203409.36/warc/CC-MAIN-20190324083551-20190324105551-00392.warc.gz
9,classicfm.com/discover-music/,classical,https://www.classicfm.com/discover-music/50-shades-classical-music/carmen/," This image appears in the gallery:50 Shades of Classical Music - the sexiest pieces of all time Take a trip to the sunny market square in 1820s Seville, where we discover the story of the beautiful gypsy girl, Carmen. A true flirt, she tosses a flower to Don José and tries to tempt him away from the army with a seductive dance. 

50 images
 See the full gallery: 50 Shades of Classical Music - the sexiest pieces of all time ",crawl-data/CC-MAIN-2019-13/segments/1552912202781.83/warc/CC-MAIN-20190323101107-20190323123107-00474.warc.gz
